,WWTP_name,geometry,centroid
395,Cypress Water Treatment Facility,"POLYGON ((-98.5750687 33.8683818, -98.5744025 33.8675259, -98.5764291 33.8664254, -98.576103 33.8663584, -98.5758681 33.8662653, -98.5756647 33.8661721, -98.5754684 33.8660469, -98.5752826 33.8659188, -98.5751493 33.8658111, -98.5750547 33.8657179, -98.574974 33.8656481, -98.5736136 33.8656335, -98.573561 33.8656626, -98.5735715 33.8661837, -98.5734032 33.8661808, -98.5730631 33.8657383, -98.5727265 33.8657412, -98.5726424 33.8656393, -98.5715765 33.8656248, -98.5713205 33.8660469, -98.57104 33.8660382, -98.5710225 33.8664399, -98.5707666 33.8664312, -98.570749 33.8671532, -98.5708227 33.8672464, -98.5708297 33.867488, -98.5707911 33.8674909, -98.5707736 33.8679102, -98.570742 33.8679102, -98.5706999 33.8707283, -98.5750687 33.8683818))",POINT (-98.57281023582797 33.86766313529203)
396,Plant_846472734,"POLYGON ((-95.4595175 29.9351741, -95.4588309 29.9351841, -95.4588036 29.9344126, -95.4595966 29.9344022, -95.4595955 29.9345358, -95.459505 29.9345377, -95.4595175 29.9351741))",POINT (-95.45917222793067 29.934785109476056)
397,Plant_846500330,"POLYGON ((-95.1511449 29.7341531, -95.1486746 29.7342113, -95.1485834 29.7341088, -95.1485968 29.7340459, -95.1478243 29.7340413, -95.1474568 29.7339994, -95.1473308 29.733629, -95.1473308 29.7332424, -95.1484305 29.7331819, -95.1488033 29.7331376, -95.1490232 29.733084, -95.1491815 29.7333006, -95.1496562 29.7333985, -95.1511315 29.7333775, -95.1511449 29.7341531))",POINT (-95.14921448047495 29.733705111432677)
398,Plant_849925856,"POLYGON ((-103.1016565 31.8270109, -103.0985968 31.8278213, -103.0973833 31.824514, -103.1004431 31.8237036, -103.1016565 31.8270109))",POINT (-103.09951992181269 31.82576241452373)
399,Plant_858671462,"POLYGON ((-99.2723379 34.1641919, -99.2726626 34.1630597, -99.2718567 34.1629015, -99.2719877 34.1624448, -99.2706144 34.1621752, -99.2704913 34.1626046, -99.268355 34.1621852, -99.2688829 34.1634649, -99.269414 34.163789, -99.2708945 34.1638999, -99.2709106 34.1638422, -99.2714578 34.1639355, -99.2723379 34.1641919))",POINT (-99.2705993793542 34.16313444334157)
400,Plant_858671482,"POLYGON ((-99.5162791 33.4694348, -99.5147932 33.4694504, -99.5145893 33.4691775, -99.5145799 33.4684564, -99.5161316 33.4684279, -99.5162791 33.4694348))",POINT (-99.51541090305064 33.46894266212446)
401,Plant_859721175,"POLYGON ((-95.4047141 30.8454195, -95.4038835 30.8446924, -95.4055458 30.8432927, -95.4063764 30.8440198, -95.4047141 30.8454195))",POINT (-95.40512995075761 30.844356084305964)
402,Plant_859721715,"POLYGON ((-95.4538617 31.1232008, -95.4515362 31.1232214, -95.451504 31.1249343, -95.4522443 31.1248884, -95.4522979 31.1251915, -95.4534566 31.125141, -95.4535586 31.1240389, -95.4539394 31.123947, -95.4541916 31.1235153, -95.4538617 31.1232008))",POINT (-95.45267282683474 31.12408791720491)
403,City of Georgetown Water Treatment Plant,"POLYGON ((-97.7230894 30.6821229, -97.720875 30.6794939, -97.7197036 30.6781582, -97.7197485 30.6785035, -97.7197411 30.6787213, -97.7197363 30.6788126, -97.7197252 30.679025, -97.7196915 30.6792335, -97.7196419 30.6794876, -97.7195823 30.6797021, -97.7195495 30.6797944, -97.7195088 30.6799205, -97.7194175 30.6801269, -97.7192785 30.6803989, -97.7191616 30.6806151, -97.7191303 30.6806714, -97.7196515 30.6808844, -97.719697 30.6808127, -97.7202281 30.681041, -97.7219196 30.683063, -97.7219527 30.6831022, -97.7220828 30.6830653, -97.7223325 30.683261, -97.7225071 30.6830033, -97.7229132 30.6828878, -97.7227483 30.6824511, -97.7230894 30.6821229))",POINT (-97.72109180447987 30.68094973781034)
404,Plant_865840207,"POLYGON ((-97.6633368 30.6493062, -97.6621275 30.6483024, -97.6616868 30.6485847, -97.6608472 30.6496481, -97.6616642 30.6502856, -97.6622434 30.6502383, -97.6633368 30.6493062))",POINT (-97.66205585281764 30.649375960190582)
405,San Gabriel Park Water Treatment Plant,"POLYGON ((-97.6631534 30.6462043, -97.6639594 30.6468274, -97.6655443 30.6468911, -97.6657974 30.6462479, -97.6636713 30.6452998, -97.6631534 30.6462043))",POINT (-97.66442063691893 30.646230511430446)
406,Mount Vernon Water Treatment Plant,"POLYGON ((-95.233229 33.1551798, -95.2328548 33.1538661, -95.2316597 33.1540441, -95.2311537 33.1547348, -95.2313238 33.1553223, -95.233229 33.1551798))",POINT (-95.23219435941974 33.154655887816375)
407,Plant_879278630,"POLYGON ((-95.5727347 29.5491654, -95.5726972 29.547602, -95.571871 29.5474994, -95.5710127 29.54707, -95.5693712 29.547098, -95.5694195 29.5492214, -95.5727347 29.5491654))",POINT (-95.57095712343077 29.54821209449116)
408,Plant_888016140,"POLYGON ((-106.6113965 31.9903131, -106.610451 31.9903063, -106.6099495 31.9902836, -106.6099414 31.9898468, -106.6110063 31.9898331, -106.6110063 31.9896853, -106.6113174 31.9896898, -106.6113925 31.9897535, -106.6113965 31.9903131))",POINT (-106.61071830749552 31.990048560650674)
409,Plant_890848296,"POLYGON ((-95.5363637 33.7599722, -95.5356664 33.7601017, -95.5349207 33.7603914, -95.533424 33.7604405, -95.5326569 33.7597269, -95.5326355 33.7592051, -95.5328447 33.7588171, -95.5332953 33.7584425, -95.5369163 33.7587547, -95.5369163 33.7594638, -95.5363637 33.7599722))",POINT (-95.53466037490199 33.759412531872904)
410,Plant_891709373,"POLYGON ((-95.3889707 29.0149474, -95.3889779 29.0155377, -95.3891759 29.0155358, -95.3891818 29.0160152, -95.391055 29.0159978, -95.3901485 29.0149263, -95.3889707 29.0149474))",POINT (-95.38985409912048 29.015506189025867)
411,Plant_891709389,"POLYGON ((-95.1019251 30.3354561, -95.1004743 30.3354876, -95.100452 30.3347195, -95.102 30.3346859, -95.1019251 30.3354561))",POINT (-95.10121299047861 30.335083107524873)
412,Plant_891709393,"POLYGON ((-95.0526515 30.3337501, -95.0526622 30.3331111, -95.0514874 30.3328426, -95.0514874 30.3334792, -95.0517878 30.3335325, -95.0520775 30.3336876, -95.0522813 30.3336482, -95.0526515 30.3337501))",POINT (-95.05207260690896 30.333299293410718)
413,Plant_891716996,"POLYGON ((-95.4567156 29.0250808, -95.4555052 29.0239177, -95.4569435 29.0232153, -95.4573861 29.0237008, -95.4569569 29.0249414, -95.4567156 29.0250808))",POINT (-95.45658769485179 29.024085526549168)
414,Plant_894341821,"POLYGON ((-96.0570215 29.5416864, -96.0569311 29.5417118, -96.0568541 29.5415045, -96.0569444 29.5414791, -96.0570215 29.5416864))",POINT (-96.05693778235921 29.541595454957996)
415,Plant_900169775,"POLYGON ((-97.2186183 33.0241338, -97.2168619 33.0233001, -97.2178347 33.0218593, -97.2183715 33.0221141, -97.2191372 33.02098, -97.2198699 33.0213278, -97.2221992 33.0224335, -97.221621 33.0232897, -97.2214025 33.0246229, -97.2210431 33.0246768, -97.2209734 33.0247758, -97.220968 33.0249242, -97.2192085 33.0251671, -97.2185326 33.0248343, -97.2184521 33.0244699, -97.2186183 33.0241338))",POINT (-97.2196452940187 33.02316358371026)
416,Plant_907058331,"POLYGON ((-99.1659114 30.0521832, -99.1659665 30.0520581, -99.1656876 30.0518375, -99.1667296 30.0509448, -99.1668577 30.0511622, -99.1671923 30.0517296, -99.1679978 30.0523483, -99.1681043 30.0524302, -99.1690752 30.0531759, -99.1681364 30.0540953, -99.1676053 30.053617, -99.1674906 30.0537092, -99.167133 30.0539965, -99.1670198 30.0538742, -99.1664455 30.0534973, -99.1663416 30.0532835, -99.166308 30.0531302, -99.1663326 30.0529726, -99.1662821 30.0529165, -99.1664211 30.0528254, -99.1664238 30.0527546, -99.1662535 30.0526199, -99.1663385 30.052552, -99.1659114 30.0521832))",POINT (-99.16726424712336 30.052699498960145)
417,Plant_909402997,"POLYGON ((-95.8129646 29.5259925, -95.8130114 29.5281896, -95.8154339 29.5281505, -95.8154022 29.5266646, -95.8144605 29.5259645, -95.8140416 29.5259723, -95.8129646 29.5259925))",POINT (-95.81414102232499 29.5271282866251)
418,Plant_909403000,"POLYGON ((-95.7183554 29.5450678, -95.7203134 29.5449614, -95.7213187 29.5429688, -95.7197221 29.5423591, -95.7183554 29.5450678))",POINT (-95.71988227432075 29.54383287702429)
419,Plant_909403003,"POLYGON ((-95.7541885 29.5702376, -95.7528635 29.5708633, -95.7520511 29.5695518, -95.7536092 29.5687494, -95.7540035 29.569286, -95.7541885 29.5702376))",POINT (-95.75321155442444 29.569806607178226)
420,Plant_909646648,"POLYGON ((-95.1666226 29.5060242, -95.1662662 29.5056896, -95.16428 29.5075519, -95.1647146 29.5088627, -95.1654062 29.5091662, -95.1673454 29.5073805, -95.1669163 29.5062647, -95.1666226 29.5060242))",POINT (-95.16579683599869 29.507473483954076)
421,Plant_909646710,"POLYGON ((-95.2675885 29.7375023, -95.267541 29.7359325, -95.2665237 29.7359557, -95.2665568 29.7370503, -95.2675885 29.7375023))",POINT (-95.26708295310803 29.736616561421524)
422,Plant_909646715,"POLYGON ((-95.221283 29.7660914, -95.2217081 29.7652265, -95.2219628 29.7647139, -95.2238982 29.7654385, -95.2234921 29.7663518, -95.2230147 29.7666219, -95.2224728 29.7664123, -95.221283 29.7660914))",POINT (-95.22259133318798 29.7657121712097)
423,Plant_909646741,"POLYGON ((-95.1252206 29.7306152, -95.1252086 29.7317324, -95.1271285 29.7317479, -95.127131 29.7315134, -95.1276147 29.7315173, -95.1276237 29.7306804, -95.12741 29.7306198, -95.1252206 29.7306152))",POINT (-95.12637432221028 29.73116137938258)
424,Plant_909646762,"POLYGON ((-95.1058163 29.7677206, -95.1063225 29.7668547, -95.1063332 29.766282, -95.1057109 29.7661469, -95.1052174 29.7670875, -95.1052508 29.7675932, -95.1058163 29.7677206))",POINT (-95.10578015604 29.766929873225116)
425,Plant_909646770,"POLYGON ((-95.0416961 29.7908948, -95.0420326 29.7906099, -95.0434488 29.7900698, -95.043819 29.7908426, -95.0436956 29.790987, -95.0439316 29.7913408, -95.0440121 29.791378, -95.044239 29.7916719, -95.0443878 29.7919799, -95.0425443 29.7926506, -95.0416961 29.7908948))",POINT (-95.04299414409839 29.791376303386354)
426,Plant_909646789,"POLYGON ((-95.2062129 30.1382031, -95.2061976 30.1369272, -95.2042403 30.1369448, -95.2035422 30.1369511, -95.2035576 30.1382269, -95.2062129 30.1382031))",POINT (-95.20487759076327 30.137577052830242)
427,Plant_909646840,"POLYGON ((-95.3342003 29.720646, -95.3315044 29.7198212, -95.3324361 29.7188757, -95.3333125 29.7180242, -95.3342003 29.720646))",POINT (-95.33300247631746 29.71949384725775)
428,Plant_909646899,"POLYGON ((-95.7811921 29.6838373, -95.7811458 29.6817351, -95.7796827 29.6817594, -95.7797208 29.6834834, -95.7811921 29.6838373))",POINT (-95.78045952133839 29.682706482975682)
429,Plant_909646902,"POLYGON ((-95.7523567 29.6664292, -95.7513428 29.6660027, -95.7513374 29.6654456, -95.7525444 29.6654317, -95.7526785 29.6658768, -95.7523567 29.6664292))",POINT (-95.75201480681085 29.665838628247204)
430,Plant_909646903,"POLYGON ((-95.710085 29.6349328, -95.7096425 29.6355459, -95.7089075 29.6351916, -95.7095781 29.6343476, -95.7100824 29.6345644, -95.7101172 29.6347556, -95.710085 29.6349328))",POINT (-95.70958052185213 29.634948890401766)
431,Plant_909646909,"POLYGON ((-95.7997365 29.5663074, -95.7996869 29.5641722, -95.7967901 29.5645315, -95.7968438 29.5668878, -95.7991116 29.5666101, -95.7997365 29.5663074))",POINT (-95.79825282404131 29.56552109543204)
432,Plant_909646913,"POLYGON ((-95.8087716 29.4932242, -95.8087206 29.4919262, -95.8081546 29.4923301, -95.8082378 29.4927667, -95.8087716 29.4932242))",POINT (-95.80851590983286 29.492550976783303)
433,Plant_909670408,"POLYGON ((-95.8674745 30.0449729, -95.8674715 30.0445236, -95.8668198 30.0445268, -95.8668228 30.0449761, -95.8674745 30.0449729))",POINT (-95.86714715000173 30.044749837936617)
434,Plant_909671599,"POLYGON ((-95.6430232 29.9160525, -95.6422641 29.9160408, -95.6420629 29.9155747, -95.6420669 29.9154887, -95.6420871 29.9153911, -95.642126 29.915297, -95.6430111 29.9152807, -95.6430232 29.9160525))",POINT (-95.64257609589136 29.915655508034284)
435,Plant_910553174,"POLYGON ((-97.1978451 31.4884489, -97.1981805 31.4882364, -97.1986159 31.4884515, -97.1989209 31.4885156, -97.1996668 31.4895898, -97.1989045 31.4899746, -97.1978451 31.4884489))",POINT (-97.19876804531816 31.489082445262284)
436,Plant_910553175,"POLYGON ((-97.0640736 31.5192638, -97.0616056 31.5163284, -97.0645973 31.5147769, -97.0683908 31.51954, -97.0682305 31.5196209, -97.0683516 31.5197381, -97.0681683 31.5198469, -97.0669932 31.5193754, -97.0664073 31.5195037, -97.0651864 31.5192247, -97.0643681 31.5192135, -97.0640736 31.5192638))",POINT (-97.06483641777673 31.517454601538017)
437,Plant_910553182,"POLYGON ((-96.8751109 31.7549036, -96.8747167 31.754053, -96.873316 31.7545223, -96.8736223 31.7551396, -96.873962 31.7551777, -96.8744106 31.7551096, -96.8751109 31.7549036))",POINT (-96.87423331996031 31.754674976584926)
438,Plant_910553184,"POLYGON ((-96.7905115 32.2001894, -96.7899986 32.1994695, -96.7913689 32.1987705, -96.7918818 32.1994905, -96.7905115 32.2001894))",POINT (-96.79094021054641 32.19947995418322)
439,Plant_910553196,"POLYGON ((-96.4093695 32.0915281, -96.4106906 32.0947373, -96.4126706 32.0941523, -96.411572 32.0914838, -96.4111873 32.0913511, -96.4106726 32.0912717, -96.4102374 32.091261, -96.4093695 32.0915281))",POINT (-96.41101652097402 32.0929035234917)
440,Plant_910564294,"POLYGON ((-98.4225911 30.5300307, -98.4149212 30.5301278, -98.4158474 30.5315085, -98.4157485 30.5316686, -98.4160311 30.5329473, -98.4162941 30.5331495, -98.4177743 30.5334903, -98.4184612 30.533597, -98.4200893 30.5335221, -98.4214109 30.5318109, -98.4216913 30.5316442, -98.4219782 30.531326, -98.4223825 30.5305377, -98.4225911 30.5300307))",POINT (-98.41868043241008 30.531583192789324)
441,Plant_910592672,"POLYGON ((-98.050551 32.8109164, -98.0498816 32.810813, -98.0487113 32.8107403, -98.048561 32.8107862, -98.0486111 32.8109623, -98.0484654 32.8115479, -98.0484927 32.8121526, -98.0487341 32.8123898, -98.0499909 32.8131553, -98.0510884 32.8134615, -98.0510792 32.8130099, -98.0505966 32.8124855, -98.0505749 32.8117389, -98.050551 32.8109164))",POINT (-98.04971372060506 32.81194975897668)
442,Plant_910592707,"POLYGON ((-97.3936135 32.3147712, -97.3918122 32.315368, -97.3913785 32.3141839, -97.3919011 32.3137986, -97.3917677 32.3134086, -97.3918594 32.3132136, -97.393068 32.3134632, -97.3933418 32.3134632, -97.3936093 32.3134168, -97.3936149 32.3132594, -97.3940708 32.3133252, -97.3944892 32.313176, -97.3950479 32.3132724, -97.3953176 32.3135919, -97.3953509 32.3137845, -97.3948867 32.3139819, -97.3942765 32.3141604, -97.3934231 32.3143683, -97.3936135 32.3147712))",POINT (-97.39306935352572 32.31408637488291)
443,Plant_910595096,"POLYGON ((-98.9734369 32.4003046, -98.9733012 32.4000245, -98.9733269 32.3983246, -98.9733989 32.3983246, -98.973404 32.3976169, -98.9746999 32.3976212, -98.9746999 32.3987567, -98.976726 32.3987784, -98.9771014 32.399091, -98.977158 32.3995903, -98.9765872 32.399886, -98.9746886 32.3998851, -98.9746868 32.4026619, -98.9734354 32.4026613, -98.9734369 32.4003046))",POINT (-98.97454705412957 32.39988051046798)
444,Plant_910595102,"POLYGON ((-98.1334173 32.7891259, -98.1314714 32.7891454, -98.1314501 32.7876418, -98.132273 32.7876336, -98.1322629 32.786919, -98.1342197 32.7868994, -98.1342865 32.7871859, -98.1345127 32.7876831, -98.1345076 32.7878992, -98.1342299 32.7881889, -98.1338339 32.7883488, -98.1336179 32.7889065, -98.1334173 32.7891259))",POINT (-98.13290927030901 32.7880262956566)
445,Lampasas City Wastewater Treatment,"POLYGON ((-98.1701857 31.0693758, -98.1688768 31.0697526, -98.1682599 31.0684384, -98.1698799 31.0679927, -98.1701161 31.0676007, -98.1713641 31.0679488, -98.1714253 31.0679923, -98.1715367 31.0680853, -98.1713498 31.0683374, -98.1704271 31.0692242, -98.1701857 31.0693758))",POINT (-98.16983371164656 31.068648673440595)
446,Plant_910928032,"POLYGON ((-96.5512037 32.767982, -96.5511679 32.7679877, -96.5511361 32.7680025, -96.5511112 32.7680248, -96.5510958 32.7680525, -96.5510913 32.7680828, -96.5510981 32.7681129, -96.5511157 32.7681396, -96.5511422 32.7681605, -96.5511752 32.7681735, -96.5512112 32.7681773, -96.5512469 32.7681715, -96.5512788 32.7681568, -96.5513037 32.7681345, -96.5513191 32.7681068, -96.5513236 32.7680764, -96.5513168 32.7680464, -96.5512992 32.7680196, -96.5512727 32.7679987, -96.5512397 32.7679857, -96.5512037 32.767982))",POINT (-96.55120745940513 32.76807960826762)
447,Plant_910961177,"POLYGON ((-98.5535877 28.4520237, -98.5530751 28.4520324, -98.5530833 28.4524077, -98.5535959 28.452399, -98.5535877 28.4520237))",POINT (-98.55333550000344 28.45221568734289)
448,Plant_911613423,"POLYGON ((-95.3210682 29.7608266, -95.3210145 29.7591082, -95.3193703 29.7591361, -95.3193623 29.7599557, -95.3195018 29.7599371, -95.3195205 29.7603667, -95.3197016 29.7605658, -95.319998 29.7605681, -95.319998 29.7607602, -95.3201039 29.7607684, -95.320124 29.7608545, -95.3210682 29.7608266))",POINT (-95.32027263212369 29.759921937061062)
449,City of Bandera Water Treatment Center,"POLYGON ((-99.0659583 29.7278944, -99.0656432 29.7275021, -99.0651748 29.7270905, -99.0646897 29.7276595, -99.0651971 29.7282115, -99.0655512 29.7279355, -99.0657129 29.728105, -99.0659583 29.7278944))",POINT (-99.06529357962917 29.727687059833215)
450,Cedar Park Wastewater Treatment,"POLYGON ((-97.805871 30.497135, -97.8056743 30.4971937, -97.8049055 30.4969287, -97.8046231 30.4961521, -97.805208 30.4959783, -97.8054853 30.4958654, -97.8059252 30.4954809, -97.8061029 30.4952887, -97.8063921 30.4948829, -97.8064634 30.4948706, -97.8065855 30.4950397, -97.8067016 30.4953614, -97.8067407 30.4955993, -97.8067785 30.4963226, -97.8065882 30.4969406, -97.805871 30.497135))",POINT (-97.80589043169283 30.49624386082874)
451,City of Round Rock Environmental Services Laboratory,"POLYGON ((-97.6978741 30.5764873, -97.6982748 30.5736361, -97.7022592 30.572549, -97.7029701 30.5747324, -97.6997743 30.5755781, -97.6993991 30.5756401, -97.6993712 30.5758106, -97.6993332 30.5760593, -97.6978741 30.5764873))",POINT (-97.70028157985692 30.574377652615176)
452,Plant_926906070,"POLYGON ((-101.8036612 33.654559, -101.8033233 33.6545636, -101.8033179 33.6542945, -101.8036559 33.6542898, -101.8036612 33.654559))",POINT (-101.80348958518366 33.654426707927776)
453,Plant_927074411,"POLYGON ((-98.1198379 30.4729196, -98.1188187 30.4728873, -98.1189179 30.4719233, -98.119913 30.4719788, -98.1198379 30.4729196))",POINT (-98.11936958856148 30.472428869435888)
454,Plant_930705087,"POLYGON ((-94.0778659 33.4372967, -94.0779018 33.4359977, -94.0771023 33.4358615, -94.0770827 33.435916, -94.0765051 33.4358153, -94.0764856 33.4358806, -94.0754609 33.4357091, -94.075412 33.4360195, -94.0746679 33.4392355, -94.0761429 33.4392328, -94.0764334 33.4377678, -94.0771904 33.4373402, -94.0772296 33.4372041, -94.0778659 33.4372967))",POINT (-94.07615881261975 33.437311433998374)
455,Plant_931351679,"POLYGON ((-101.7987606 33.5603579, -101.7984159 33.5598529, -101.7979289 33.5600822, -101.798286 33.5606014, -101.7987606 33.5603579))",POINT (-101.79834654074524 33.56022399611477)
456,Plant_931567908,"POLYGON ((-99.1110935 28.8843232, -99.1101862 28.8837202, -99.111385 28.8823373, -99.1120327 28.8828684, -99.1118664 28.8833005, -99.1113782 28.8840004, -99.1110935 28.8843232))",POINT (-99.1111744759614 28.883353763599963)
457,Plant_931567910,"POLYGON ((-99.7897249 29.1881163, -99.7881559 29.188779, -99.7875483 29.1876, -99.7876338 29.1875568, -99.7877428 29.1875566, -99.7882677 29.1872999, -99.7884224 29.1872708, -99.7886051 29.187258, -99.7889655 29.1872792, -99.7893876 29.187385, -99.7897249 29.1881163))",POINT (-99.78862104115579 29.187917529658698)
458,Plant_931567922,"POLYGON ((-100.4257525 29.2767034, -100.4222534 29.2747803, -100.4242062 29.2720769, -100.4277052 29.274, -100.4257525 29.2767034))",POINT (-100.42497931477862 29.27439012316445)
459,Lubbock Water Treatment Plant,"POLYGON ((-101.8039147 33.6572773, -101.8038814 33.6540757, -101.8038274 33.6538257, -101.803812 33.6522148, -101.801691 33.6522252, -101.8016414 33.6522912, -101.8016617 33.6534735, -101.801669 33.6535318, -101.8016745 33.654504, -101.8017253 33.6545477, -101.8018886 33.654545, -101.801897 33.6560701, -101.8019012 33.656146, -101.8019069 33.6572768, -101.8039147 33.6572773))",POINT (-101.80282743913745 33.654699043933846)
460,Plant_940006935,"POLYGON ((-97.654731 31.9215724, -97.6551579 31.9214206, -97.65541 31.9211273, -97.6548692 31.9201921, -97.6541497 31.9205614, -97.654731 31.9215724))",POINT (-97.65480001021376 31.920889313539185)
461,Jefferson Water Treatment Plant,"POLYGON ((-99.523966 27.524082, -99.5240017 27.5238229, -99.5238988 27.5236856, -99.5239052 27.5235099, -99.5239722 27.5234386, -99.5239722 27.5233952, -99.5239225 27.5233618, -99.5238879 27.5233548, -99.5238976 27.5220974, -99.523656 27.5220864, -99.5236056 27.522055, -99.5226934 27.5220479, -99.5226085 27.5220779, -99.5223743 27.5220752, -99.5223544 27.5219203, -99.5223001 27.5218358, -99.5223221 27.5210682, -99.5205443 27.5210604, -99.5205469 27.5211698, -99.5200451 27.5211708, -99.5200425 27.5210647, -99.5191931 27.5210433, -99.5191586 27.5236478, -99.5207566 27.5236537, -99.5208184 27.5235793, -99.5208989 27.5235792, -99.520971 27.5236546, -99.5220786 27.5236646, -99.522084 27.523641, -99.5228532 27.5236373, -99.5228575 27.5237192, -99.5229144 27.5237195, -99.5230035 27.5237358, -99.523111 27.5237539, -99.5231945 27.5237732, -99.5235653 27.5239196, -99.5235609 27.5240633, -99.523966 27.524082))",POINT (-99.52136464453443 27.52251581539053)
462,Texarkana Water Treatment Plant,"POLYGON ((-94.0478859 33.3797733, -94.0479244 33.3762082, -94.0488936 33.3762146, -94.0486936 33.3759256, -94.0479475 33.3759127, -94.0479244 33.3750005, -94.0475628 33.3750005, -94.0474782 33.3729256, -94.045009 33.3728999, -94.0450013 33.3766322, -94.0431628 33.3766322, -94.0431705 33.3797797, -94.0478859 33.3797733))",POINT (-94.04589099207335 33.37684388491748)
463,Waggoner Creek Wastewater Treatment Plant,"POLYGON ((-94.1047165 33.4329935, -94.103281 33.4325582, -94.1030006 33.4332462, -94.1033735 33.4333608, -94.1033875 33.4333164, -94.1045848 33.4336416, -94.1047165 33.4329935))",POINT (-94.10387930645827 33.43310668443806)
464,Plant_950705949,"POLYGON ((-97.9091852 31.1497492, -97.9085388 31.1487775, -97.9063299 31.1492489, -97.9054812 31.1497396, -97.9065828 31.151149, -97.9091852 31.1497492))",POINT (-97.90730839864094 31.14984418682083)
465,Plant_951938473,"POLYGON ((-97.8820951 31.1307229, -97.8821383 31.1305014, -97.8820612 31.1303563, -97.881905 31.1302857, -97.8811831 31.1303115, -97.8802598 31.1313738, -97.8813125 31.1316659, -97.8820951 31.1307229))",POINT (-97.88127905898901 31.130940692797324)
466,Plant_960917036,"POLYGON ((-95.6988847 29.8271074, -95.6988901 29.8265373, -95.6982893 29.8265396, -95.6982893 29.8271004, -95.6988847 29.8271074))",POINT (-95.69858917361807 29.826820743996876)
467,Plant_967275713,"POLYGON ((-97.7834353 27.8032635, -97.7834004 27.8038376, -97.7833597 27.8045085, -97.7821451 27.804407, -97.7822176 27.8031733, -97.7834353 27.8032635))",POINT (-97.78279036703347 27.803837929084157)
468,Abilene Water Treatment Plant,"POLYGON ((-99.7264503 32.448508, -99.726403 32.4486798, -99.7263845 32.4487613, -99.7263784 32.4488272, -99.7263784 32.4488723, -99.7263893 32.4490461, -99.7263893 32.449066, -99.7263798 32.4490966, -99.7263609 32.4491272, -99.7262475 32.4492468, -99.726238 32.4492654, -99.726216 32.4493252, -99.7261798 32.4493943, -99.726153 32.4494528, -99.7261246 32.4494821, -99.7261042 32.449498, -99.726049 32.4495286, -99.7259813 32.4495552, -99.7257844 32.4495685, -99.7257403 32.4495738, -99.7253859 32.4497213, -99.7253576 32.4497293, -99.7253182 32.4497319, -99.7250536 32.4496987, -99.7248504 32.4496562, -99.7247433 32.4496376, -99.7245921 32.449611, -99.7244251 32.4493452, -99.7234628 32.4492468, -99.7234864 32.4492003, -99.7235494 32.4491126, -99.7236203 32.4490169, -99.7237132 32.4489344, -99.7237904 32.4488587, -99.7238455 32.4488108, -99.7240534 32.4486686, -99.7242093 32.4485849, -99.7243417 32.4485277, -99.7244393 32.4484918, -99.7246771 32.4484334, -99.724841 32.4484081, -99.7250772 32.4484028, -99.7256285 32.4484121, -99.7264503 32.448508))",POINT (-99.72512999012051 32.449010479834)
469,Wastewater Treatment Plant,"POLYGON ((-96.3811206 30.1701528, -96.3812125 30.1709739, -96.3808732 30.171035, -96.3803849 30.1713404, -96.3803252 30.1715687, -96.3799374 30.1715429, -96.3797872 30.1714262, -96.3797382 30.1714509, -96.3793966 30.1715393, -96.3793684 30.1715944, -96.3793106 30.1716026, -96.3792707 30.1716852, -96.3792159 30.1717106, -96.3791721 30.1717684, -96.3790938 30.1717949, -96.3790323 30.1717672, -96.3787856 30.1717139, -96.3779187 30.1717368, -96.3778465 30.1708641, -96.3776564 30.1708628, -96.3776053 30.170201, -96.3778264 30.1702316, -96.379557 30.1701885, -96.3795748 30.1704551, -96.380417 30.1704003, -96.3806951 30.1701557, -96.3811206 30.1701528))",POINT (-96.37928384097238 30.170895882818417)
470,Plant_973285104,"POLYGON ((-97.5679815 30.3191089, -97.5693575 30.3179767, -97.5676408 30.317113, -97.5672144 30.3174673, -97.5670722 30.3178447, -97.5671178 30.3181642, -97.5670534 30.3182337, -97.5679815 30.3191089))",POINT (-97.56802567406154 30.31806574385656)
471,Plant_973292592,"POLYGON ((-97.6193018 30.4684598, -97.6187477 30.468221, -97.619124 30.4675723, -97.6195365 30.46775, -97.6195872 30.4679863, -97.6193018 30.4684598))",POINT (-97.61920192297308 30.46802236776302)
472,Sherman Water Treatment Plant,"POLYGON ((-96.5815865 33.6008257, -96.5811007 33.5990075, -96.5753158 33.6001903, -96.5750117 33.6002916, -96.5740427 33.6011204, -96.5740427 33.6012869, -96.5750551 33.6025029, -96.5759314 33.6027489, -96.5761201 33.6027531, -96.5762739 33.6027489, -96.5770483 33.6024306, -96.5775943 33.6022942, -96.5779318 33.6022197, -96.5815865 33.6008257))",POINT (-96.57781393573752 33.60088888216045)
473,Plant_995422140,"POLYGON ((-95.6168281 29.627918, -95.6168075 29.6279341, -95.6167943 29.6279552, -95.6167899 29.627979, -95.6167948 29.6280026, -95.6168085 29.6280235, -95.6168294 29.6280392, -95.6168551 29.628048, -95.6168827 29.6280489, -95.6169103 29.6280407, -95.6169313 29.6280274, -95.6169459 29.6280089, -95.6169532 29.6279873, -95.6169524 29.6279648, -95.6169436 29.6279437, -95.6169276 29.627926, -95.6169061 29.6279135, -95.6168812 29.6279075, -95.6168536 29.6279088, -95.6168281 29.627918))",POINT (-95.61687190669362 29.627978190934833)
