WWTP_name,geometry
Plant_80116824,"POLYGON ((-117.7147005 35.0424457, -117.7135309 35.04249, -117.7128224 35.0425012, -117.712134 35.0423749, -117.7111114 35.0421717, -117.7102624 35.0419356, -117.7097611 35.0417268, -117.7090727 35.0414191, -117.7084711 35.0410619, -117.7081903 35.0408641, -117.7080298 35.0406332, -117.7078961 35.040155, -117.707749 35.0395504, -117.707682 35.0391602, -117.707682 35.0389623, -117.7077755 35.0387588, -117.7078891 35.0386105, -117.708163 35.038528, -117.7086977 35.0385279, -117.7106493 35.0385715, -117.7139708 35.0386203, -117.7141981 35.0386862, -117.7143652 35.0388181, -117.7143786 35.038983, -117.7143727 35.0412476, -117.7143529 35.0419566, -117.7144398 35.0421765, -117.7145802 35.0423469, -117.7147005 35.0424457))"
Plant_80116869,"POLYGON ((-118.1581088 34.7807791, -118.1543516 34.7808331, -118.1543395 34.7777002, -118.1580966 34.7776901, -118.1581088 34.7807791))"
Plant_80116883,"POLYGON ((-118.0507535 34.6098666, -118.051272 34.6098667, -118.0517042 34.6098556, -118.0525619 34.6098612, -118.0527679 34.6098502, -118.053692 34.6098558, -118.0539579 34.6098613, -118.0540776 34.6098997, -118.0541109 34.6099602, -118.0541175 34.6100207, -118.0541439 34.6126645, -118.0540972 34.6127305, -118.0524485 34.6127249, -118.0522157 34.6127359, -118.0512916 34.6127304, -118.0504605 34.6127468, -118.050394 34.6127247, -118.0503608 34.6126643, -118.0503475 34.6125984, -118.0503409 34.6122411, -118.0503542 34.6118948, -118.0503277 34.610845, -118.0503344 34.6105537, -118.0503212 34.6100315, -118.0503611 34.609916, -118.0504343 34.6098721, -118.0507535 34.6098666))"
Plant_80116903,"POLYGON ((-117.6663647 35.3719015, -117.6662371 35.371907, -117.6658748 35.3717146, -117.6651367 35.3714231, -117.6647073 35.3711208, -117.6645598 35.3709394, -117.664486 35.3707854, -117.6643786 35.3705985, -117.6642042 35.3704941, -117.6640432 35.3704611, -117.6638351 35.370527, -117.6636539 35.370527, -117.663446 35.370417, -117.6633453 35.3702411, -117.6632984 35.3700652, -117.6631911 35.3699552, -117.6631105 35.3698123, -117.6631441 35.369587, -117.6631376 35.3694001, -117.6631443 35.3691912, -117.663292 35.3689604, -117.6634934 35.368801, -117.6636947 35.3687131, -117.663896 35.3686692, -117.6640704 35.3686802, -117.6642584 35.3686693, -117.6644529 35.3685704, -117.6646141 35.3685154, -117.6647885 35.3685429, -117.6650166 35.3686584, -117.6652716 35.3686914, -117.66554 35.3686914, -117.6657547 35.3686475, -117.6659963 35.3686805, -117.6662446 35.36873, -117.6664258 35.368807, -117.6666673 35.3688675, -117.6668418 35.3688731, -117.6670767 35.368906, -117.6671907 35.3689555, -117.6673115 35.369038, -117.6674322 35.369192, -117.6675597 35.3694777, -117.6676536 35.3697911, -117.6677206 35.3699615, -117.6677273 35.3701704, -117.6676266 35.3703957, -117.6675461 35.3705221, -117.6673917 35.370621, -117.6671434 35.3707199, -117.6668548 35.3707803, -117.6666267 35.3708682, -117.6665327 35.3709507, -117.6665058 35.3710936, -117.6665594 35.3715608, -117.6665324 35.3716872, -117.6664653 35.3718081, -117.6663647 35.3719015))"
Plant_80116940,"POLYGON ((-119.2960097 34.3441819, -119.2945946 34.3443786, -119.2944736 34.3443474, -119.2943836 34.3442712, -119.2943658 34.3441143, -119.2944329 34.3434692, -119.2944581 34.3434401, -119.2959502 34.3432606, -119.2960164 34.3432841, -119.2960374 34.3433608, -119.295956 34.3438119, -119.2959596 34.3438754, -119.2960331 34.3441437, -119.2960097 34.3441819))"
Plant_80116953,"POLYGON ((-118.1677458 35.0110515, -118.1672448 35.0110513, -118.1672382 35.0106172, -118.167746 35.0106173, -118.1677458 35.0110515))"
Plant_80116994,"POLYGON ((-117.7209914 35.0465173, -117.7188117 35.04455, -117.7177219 35.0435499, -117.7191389 35.043533, -117.7196602 35.0435548, -117.720877 35.0446813, -117.7219803 35.0457529, -117.7209914 35.0465173))"
Plant_80117008,"POLYGON ((-118.1576614 34.7841099, -118.1576357 34.7810318, -118.1610134 34.7810051, -118.1610191 34.7840502, -118.1576614 34.7841099))"
Plant_80117018,"POLYGON ((-117.8986631 34.4157171, -117.898775 34.4157167, -117.8989432 34.4157776, -117.8989607 34.4159279, -117.898917 34.4160004, -117.8988421 34.4159954, -117.8987411 34.4159525, -117.8986819 34.4159406, -117.8986378 34.415915, -117.8986154 34.4158542, -117.8986157 34.415794, -117.8986631 34.4157171))"
Plant_80117031,"POLYGON ((-117.9354113 35.1417084, -117.9353794 35.1416825, -117.9353608 35.141649, -117.935355 35.1416127, -117.9353626 35.1415819, -117.9354333 35.1414662, -117.9354734 35.141427, -117.9354992 35.1414109, -117.935525 35.1414061, -117.9355531 35.1414083, -117.9355782 35.1414155, -117.9361681 35.1416498, -117.9361918 35.1416669, -117.9362102 35.1416905, -117.9362152 35.1417091, -117.9362107 35.1417322, -117.9361919 35.1417862, -117.9361717 35.1418294, -117.9361449 35.1418747, -117.9361248 35.1419039, -117.9361059 35.1419213, -117.9360858 35.1419332, -117.9360586 35.1419414, -117.9360328 35.1419441, -117.9359985 35.1419396, -117.9354113 35.1417084))"
Plant_80117036,"POLYGON ((-118.9681353 34.4061856, -118.9686006 34.4061973, -118.9689361 34.406224, -118.9689057 34.4066207, -118.9684328 34.4066209, -118.9681276 34.4066095, -118.9681277 34.4064071, -118.9681353 34.4061856))"
Plant_80117042,"POLYGON ((-118.147455 35.0293543, -118.1459516 35.0293044, -118.1459523 35.0280183, -118.1466806 35.028046, -118.1474821 35.0285958, -118.147455 35.0293543))"
Plant_80117048,"POLYGON ((-118.5886913 34.4672135, -118.5885091 34.4673128, -118.5883747 34.4671297, -118.5885568 34.4670333, -118.5886913 34.4672135))"
Plant_80117079,"POLYGON ((-118.1613189 34.7840502, -118.1612931 34.7809887, -118.1647173 34.7809839, -118.1647098 34.7840179, -118.1613189 34.7840502))"
Plant_80117110,"POLYGON ((-117.6794791 35.0324392, -117.6774274 35.0324556, -117.6774208 35.0322247, -117.6794991 35.0321919, -117.6794791 35.0324392))"
Plant_80117114,"POLYGON ((-118.1651566 34.7793735, -118.1651799 34.7807303, -118.1623458 34.7807306, -118.1623733 34.7776196, -118.1660904 34.7776368, -118.166098 34.7793639, -118.1651566 34.7793735))"
Plant_80117126,"POLYGON ((-117.9436124 34.4465315, -117.9433977 34.4465332, -117.9433904 34.4463973, -117.9436163 34.4463956, -117.9436124 34.4465315))"
Plant_80117133,"POLYGON ((-118.1161797 34.5568575, -118.1164457 34.5569234, -118.1164457 34.5570168, -118.1163197 34.5571158, -118.1161937 34.5571818, -118.1155068 34.5570151, -118.1154521 34.5569495, -118.1153841 34.5567666, -118.1154245 34.5567154, -118.1155075 34.5567067, -118.1157638 34.5567748, -118.1158702 34.5567901, -118.1159629 34.5568011, -118.1161797 34.5568575))"
Plant_80117154,"POLYGON ((-117.8842085 35.3529916, -117.8843092 35.3529972, -117.8844097 35.3530522, -117.8844634 35.3531126, -117.8847516 35.3536184, -117.8848319 35.3538493, -117.8849057 35.3540142, -117.8849056 35.3540802, -117.8845565 35.3543823, -117.8840934 35.3546954, -117.88359 35.3550854, -117.8833685 35.3552338, -117.882516 35.355893, -117.882328 35.3559918, -117.8821803 35.3560137, -117.8821066 35.3560027, -117.8811406 35.3557219, -117.8810333 35.3556834, -117.8809461 35.3556284, -117.8808725 35.3555349, -117.8808859 35.3554031, -117.8813765 35.354348, -117.8814706 35.3541831, -117.8815645 35.3541172, -117.8818665 35.3539745, -117.8822826 35.3537603, -117.8828396 35.3535187, -117.8832355 35.353365, -117.8836649 35.3531837, -117.8842085 35.3529916))"
Plant_80117169,"POLYGON ((-117.7069783 35.0310966, -117.7068847 35.0310856, -117.7068713 35.0307724, -117.7069448 35.0307668, -117.7074928 35.0307778, -117.7075263 35.0308053, -117.7075129 35.0310911, -117.707239 35.0310802, -117.7069783 35.0310966))"
Plant_80117170,"POLYGON ((-117.9341928 35.1419908, -117.934205 35.1419569, -117.9342297 35.1419043, -117.9344577 35.141537, -117.934588 35.1413249, -117.9346217 35.1413048, -117.9346696 35.1412978, -117.9347184 35.1413054, -117.9348178 35.141338, -117.9349316 35.1413628, -117.9352282 35.1414934, -117.935246 35.1415181, -117.9352472 35.141551, -117.9352286 35.1415854, -117.9348321 35.1422342, -117.9348086 35.1422492, -117.9347829 35.1422541, -117.9347572 35.1422543, -117.9347244 35.1422489, -117.9343304 35.1421008, -117.9342846 35.1420807, -117.9342556 35.1420642, -117.934229 35.1420428, -117.9342042 35.1420161, -117.9341928 35.1419908))"
Plant_80117174,"POLYGON ((-118.1620593 34.780758, -118.158402 34.7807737, -118.1583364 34.7776628, -118.1621068 34.7776635, -118.1620593 34.780758))"
Plant_80117206,"POLYGON ((-119.0831348 34.3338691, -119.0831687 34.3338905, -119.0831924 34.3339198, -119.0832034 34.3339539, -119.0832005 34.3339891, -119.083184 34.3340216, -119.0831557 34.3340479, -119.083118 34.3340656, -119.0830753 34.334072, -119.0830325 34.3340666, -119.0829942 34.3340498, -119.0829646 34.3340237, -119.0829471 34.333991, -119.0829435 34.3339553, -119.0829542 34.3339206, -119.0829776 34.3338912, -119.0830113 34.3338695, -119.0830517 34.333858, -119.0830943 34.3338579, -119.0831348 34.3338691))"
Plant_80117209,"POLYGON ((-117.7060112 35.0084835, -117.7060244 35.0077799, -117.7062181 35.0077744, -117.7061982 35.0084889, -117.7060112 35.0084835))"
Plant_80117213,"POLYGON ((-118.1509859 34.7841741, -118.1504809 34.7811344, -118.1536919 34.7811188, -118.1536907 34.7841638, -118.1509859 34.7841741))"
Plant_80117269,"POLYGON ((-118.7905841 34.4029551, -118.7908053 34.40294, -118.7910038 34.402936, -118.7913243 34.4030046, -118.7918584 34.403123, -118.7922934 34.4032107, -118.7924383 34.4033252, -118.792423 34.4034393, -118.7923696 34.4036418, -118.7923389 34.4039432, -118.7923084 34.4044238, -118.7922931 34.4050186, -118.7923542 34.4056978, -118.7924002 34.4066439, -118.7923467 34.4079448, -118.7923085 34.4083032, -118.7922704 34.4085584, -118.7923084 34.4087799, -118.792255 34.4090315, -118.7922933 34.4094243, -118.7922172 34.4097449, -118.7921253 34.4099013, -118.7919575 34.4100846, -118.7916446 34.4102216, -118.7912632 34.4103478, -118.7908131 34.4104508, -118.7903936 34.4104963, -118.7900274 34.4104656, -118.7890431 34.4076663, -118.7882648 34.4052973, -118.788303 34.4052246, -118.7883792 34.4051142, -118.7884403 34.4049809, -118.7885471 34.4048699, -118.7887838 34.4047019, -118.788944 34.4045266, -118.7892032 34.4042636, -118.7894933 34.4040649, -118.7897755 34.4038551, -118.7900729 34.4036648, -118.7902103 34.4035388, -118.7903477 34.4033024, -118.790485 34.4030732, -118.7905841 34.4029551))"
Plant_80117283,"POLYGON ((-118.1677458 35.0113647, -118.1672313 35.0113647, -118.1672314 35.0110789, -118.1677392 35.0110789, -118.1677458 35.0113647))"
Plant_80117293,"POLYGON ((-118.5680457 34.7265468, -118.568199 34.7265826, -118.5681219 34.7268185, -118.5679743 34.7267866, -118.5680457 34.7265468))"
Plant_80117338,"POLYGON ((-117.8857018 34.4192975, -117.8856925 34.4194842, -117.8853661 34.4194865, -117.8853528 34.419291, -117.8857018 34.4192975))"
Plant_80117350,"POLYGON ((-119.1105356 34.3539613, -119.1106152 34.3539777, -119.1106947 34.3540052, -119.1107676 34.3540436, -119.1107677 34.354137, -119.1107412 34.3542469, -119.1106618 34.3543129, -119.1106088 34.3543239, -119.1104033 34.3542141, -119.1105356 34.3539613))"
Plant_80117368,"POLYGON ((-118.7962148 34.4189109, -118.7962152 34.4189323, -118.7962078 34.4189529, -118.7961931 34.4189706, -118.7961727 34.4189839, -118.7961483 34.4189914, -118.7961223 34.4189925, -118.7960911 34.4189846, -118.7960658 34.4189677, -118.7960501 34.4189441, -118.7960463 34.4189174, -118.7960549 34.4188915, -118.7960748 34.4188702, -118.7961029 34.4188566, -118.7961351 34.4188527, -118.7961631 34.4188578, -118.7961874 34.4188702, -118.7962053 34.4188886, -118.7962148 34.4189109))"
Plant_80117379,"POLYGON ((-117.88379 35.3466597, -117.8846143 35.3477703, -117.8832319 35.3485227, -117.8824075 35.3474231, -117.88379 35.3466597))"
Plant_80117430,"POLYGON ((-118.0551081 34.6098503, -118.0568499 34.6098394, -118.0569962 34.6098449, -118.0575746 34.6098284, -118.0577674 34.6098394, -118.057947 34.6098614, -118.0579934 34.6099054, -118.05804 34.6100593, -118.0580533 34.6105815, -118.0580466 34.6117743, -118.0580333 34.6123239, -118.0580466 34.6125108, -118.0580199 34.6126647, -118.0579601 34.6126977, -118.0574083 34.6127087, -118.0569962 34.6127032, -118.0564975 34.6127141, -118.0553274 34.6127086, -118.0546758 34.6127305, -118.05435 34.612725, -118.0542769 34.6126756, -118.0542636 34.6125931, -118.0542504 34.6118071, -118.054257 34.61112, -118.0542505 34.6099877, -118.0542638 34.6099272, -118.054317 34.6098723, -118.0543968 34.6098613, -118.0551081 34.6098503))"
Plant_80117434,"POLYGON ((-118.4082319 34.6650305, -118.4079922 34.6650333, -118.4079995 34.6649266, -118.4082367 34.6649323, -118.4082319 34.6650305))"
Plant_80117440,"POLYGON ((-118.1492852 35.0308059, -118.1492515 35.0314765, -118.1490709 35.0316963, -118.1487301 35.0318061, -118.1464917 35.0315745, -118.1465256 35.0306182, -118.1492852 35.0308059))"
Plant_80117441,"POLYGON ((-119.2982375 34.3439215, -119.2981832 34.3434801, -119.2983458 34.34346, -119.2983293 34.3432909, -119.2984723 34.3432729, -119.2985031 34.3435717, -119.2985593 34.3439017, -119.2982725 34.3439427, -119.2982375 34.3439215))"
Plant_80117447,"POLYGON ((-117.9499295 35.2736737, -117.9501641 35.2737176, -117.950211 35.2737615, -117.9502178 35.2737836, -117.9501977 35.2739264, -117.9501641 35.2739814, -117.9501038 35.2740144, -117.95001 35.2740199, -117.9498424 35.2739979, -117.9498021 35.2739814, -117.9497821 35.2739595, -117.9497754 35.2738055, -117.9497954 35.2737341, -117.949829 35.2736901, -117.9499295 35.2736737))"
Plant_80117451,"POLYGON ((-118.1492251 35.0306575, -118.146539 35.0304753, -118.1465662 35.0295464, -118.1488715 35.0296351, -118.1492121 35.0298661, -118.1492251 35.0306575))"
Plant_80117531,"POLYGON ((-118.1449289 34.8402298, -118.1448955 34.8405156, -118.1448154 34.8405705, -118.1438021 34.8406141, -118.143749 34.840081, -118.1441358 34.8397623, -118.1449424 34.8398066, -118.1449289 34.8402298))"
Plant_80117632,"POLYGON ((-119.06446 34.7387517, -119.06446 34.7389574, -119.063941 34.7389769, -119.063941 34.738782, -119.06446 34.7387517))"
Plant_80117649,"POLYGON ((-119.2060095 34.2870782, -119.2060198 34.2870119, -119.2060543 34.2869515, -119.206101 34.2869218, -119.2063632 34.2868846, -119.2064135 34.2868942, -119.206478 34.2869454, -119.2065176 34.2870116, -119.2065276 34.2870851, -119.206537 34.2871421, -119.2060381 34.2872015, -119.2060244 34.2871439, -119.2060095 34.2870782))"
Plant_80117681,"POLYGON ((-117.7186527 35.0482768, -117.7177835 35.0474745, -117.7152294 35.0450346, -117.7136783 35.0435234, -117.7156967 35.0435559, -117.7161179 35.043913, -117.7176491 35.0453529, -117.7197687 35.047408, -117.7186527 35.0482768))"
Plant_80117691,"POLYGON ((-119.0670355 34.3629565, -119.0669442 34.3631612, -119.0667799 34.3633454, -119.0666871 34.3634003, -119.0666076 34.363443, -119.0663273 34.3635814, -119.0662695 34.3635701, -119.0661846 34.3635485, -119.0660785 34.3634839, -119.0659224 34.3631382, -119.0659286 34.3630495, -119.0659559 34.3629635, -119.0660034 34.3628837, -119.0660691 34.3628133, -119.0661505 34.3627551, -119.0662442 34.3627113, -119.0663466 34.3626838, -119.0664535 34.3626735, -119.0665608 34.362681, -119.0670355 34.3629565))"
Plant_80117712,"POLYGON ((-119.2968392 34.3444109, -119.2967597 34.3444076, -119.2961489 34.3441222, -119.2961236 34.3441018, -119.2960275 34.343801, -119.2961246 34.3433198, -119.2961794 34.3432683, -119.2962439 34.3432362, -119.2967689 34.3432383, -119.2968055 34.3432508, -119.2968293 34.3432733, -119.2970031 34.344252, -119.2969793 34.3443309, -119.2969342 34.3443786, -119.2968392 34.3444109))"
Plant_80117719,"POLYGON ((-118.1419689 35.0296383, -118.1416415 35.0296601, -118.1414678 35.0295831, -118.1413542 35.0295886, -118.1412272 35.0296764, -118.1409131 35.0296653, -118.1408942 35.0277801, -118.1409479 35.027313, -118.1412486 35.0272416, -118.1422175 35.02722, -118.1422909 35.0273299, -118.1422436 35.0283907, -118.1422766 35.0290283, -118.1422164 35.0291327, -118.1422898 35.0293581, -118.1421828 35.0295339, -118.1419689 35.0296383))"
Plant_80117730,"POLYGON ((-118.1486341 34.8405354, -118.1486203 34.840567, -118.1485983 34.8405965, -118.1485582 34.8406136, -118.1485193 34.8406161, -118.1471393 34.8406264, -118.1471203 34.8406165, -118.1470995 34.8406036, -118.1470726 34.8405778, -118.1470519 34.8405546, -118.1470315 34.8405283, -118.1470076 34.8404912, -118.1470049 34.8394744, -118.1470182 34.8394481, -118.1470353 34.8394309, -118.147051 34.8394198, -118.147074 34.8394081, -118.1485311 34.8393771, -118.1485818 34.8394362, -118.1486341 34.8405354))"
Plant_80117734,"POLYGON ((-118.8389792 34.7922311, -118.8390859 34.7922385, -118.8393758 34.7923762, -118.8394446 34.7924253, -118.8395057 34.7925055, -118.8394675 34.7925511, -118.839208 34.7925398, -118.8390479 34.7925248, -118.8388418 34.7924564, -118.838735 34.7923949, -118.8387121 34.7922808, -118.8387656 34.7922462, -118.8389792 34.7922311))"
Plant_80117771,"POLYGON ((-118.1163163 34.5564038, -118.1168918 34.5565479, -118.1168139 34.5567589, -118.1162384 34.5566148, -118.1163163 34.5564038))"
Plant_80117790,"POLYGON ((-118.4128808 35.0970843, -118.4136365 35.0971229, -118.4137836 35.0971834, -118.4138303 35.0972823, -118.4138571 35.0974143, -118.4138637 35.0979088, -118.4138359 35.101646, -118.4137892 35.1017284, -118.4131138 35.1017447, -118.4125586 35.1017336, -118.4114753 35.1016565, -118.4114152 35.101585, -118.4114227 35.0985074, -118.4114228 35.0978094, -118.4114765 35.0974853, -118.4115234 35.0973534, -118.4116906 35.0971556, -118.4119715 35.0970456, -118.4128808 35.0970843))"
Plant_80117794,"POLYGON ((-118.1439526 35.0313593, -118.1437522 35.0313647, -118.14384 35.0294301, -118.1440539 35.0294302, -118.1439526 35.0313593))"
Plant_80117796,"POLYGON ((-118.146806 34.8421579, -118.1452978 34.8421876, -118.1452647 34.8421736, -118.1452501 34.8421584, -118.1452331 34.8421306, -118.1452037 34.8420786, -118.1451652 34.8419794, -118.1451528 34.8408452, -118.1451713 34.8407948, -118.1451944 34.8407684, -118.145227 34.8407517, -118.1467699 34.8407447, -118.1468168 34.8407612, -118.1468569 34.8407935, -118.1468785 34.8408471, -118.1468784 34.8420738, -118.1468718 34.8421031, -118.1468574 34.8421271, -118.1468347 34.8421439, -118.146806 34.8421579))"
Plant_80117838,"POLYGON ((-117.7063586 35.0089451, -117.7063718 35.0077744, -117.7075876 35.0077631, -117.7076679 35.0077906, -117.7077213 35.0078236, -117.7077414 35.0078731, -117.7077682 35.0086865, -117.7077015 35.0088515, -117.707628 35.0088955, -117.707481 35.008912, -117.7063586 35.0089451))"
Plant_80117846,"POLYGON ((-119.0854913 34.3573435, -119.0856106 34.3573929, -119.0856304 34.3575084, -119.0856106 34.3576347, -119.0855245 34.3576842, -119.0854582 34.3576952, -119.0853655 34.3576952, -119.0852726 34.3576458, -119.0852329 34.3575854, -119.0852329 34.3574865, -119.0852594 34.357404, -119.0853654 34.3573601, -119.0854913 34.3573435))"
Plant_80117878,"POLYGON ((-118.1440539 35.0292928, -118.1438802 35.0292872, -118.143941 35.0279571, -118.144128 35.0279572, -118.1440539 35.0292928))"
Plant_80117889,"POLYGON ((-118.5480765 34.4667263, -118.5481528 34.4668753, -118.5478704 34.4669706, -118.5477865 34.4668291, -118.5480765 34.4667263))"
